"isrc";"artist_id";"streams";"weeks_in_charts";"n_regions";"danceability";"energy";"speechiness";"instrumentalness";"liveness";"valence";"tempo";"song_length";"song_age";"explicit";"n_playlists";"sp_popularity";"youtube_views";"tiktok_counts";"ins_followers_artist";"monthly_listeners_artist";"playlist_total_reach_artist";"sp_fans_artist";"shazam_counts";"artistName";"trackName";"release_date";"genre";"label";"top10";"expert_rating"
"NOAJR1600046";5439;182521;12;2;74,1;73,9;2,68;0;7,02;57,7;95,998;2,79645;228,285714285714;0;105;32;23060762;57200;1436081;713387;2906713;73975;0;"Marcus & Martinus";"Together";"2016-11-04";"Pop";"Sony Music";0;"poor"
"ES5010700164";209;100998;2;2;57,1;43;3,68;0;10,9;17,9;79,923;3,78088333333333;727,714285714286;0;286;55;41286763;15;360456;5072726;25697721;405023;31910;"Jarabe De Palo";"Me gusta como eres";"2007-04-27";"Pop";"Warner Music";0;"good"
"ITUM72000610";450860;66727691;283;2;70,3;70,4;6,41;0;41;72,5;139,933;3;40,4285714285714;0;236;69;28279911;0;230608;1648262;6108544;8701;168894;"Shablo feat. Geolier feat. Sfera Ebbasta";"M' Manc (con Geolier & Sfera Ebbasta)";"2020-06-10";"HipHop/Rap";"Universal Music";1;"fair"
"NOAGW2000130";747610;16168;1;1;75,6;56,3;22,1;0,02;25,7;20,5;149,997;2,18088333333333;15,2857142857143;0;10;35;0;0;15599;165227;325355;16;0;"Chris Abolade feat. Amara";"Toddy";"2020-12-04";"Pop";"Warner Music";0;"good"
"ATAI71700002";146082;38661;18;1;89,3;59,1;5,71;9,64;4,19;66,7;120,063;4,934;213,285714285714;0;19;31;0;0;82306;501479;2764979;21406;0;"Bilderbuch";"Sprit n' Soda";"2017-02-17";"Rock";"Independent";0;"good"
"FI3MD1700004";530813;17557;3;1;68,9;69,1;4,74;0,000783;8,16;67,7;160,014;3,25;207,571428571429;0;5;16;0;0;3606;77983;302005;1576;0;"WIL";"Pois Täält";"2017-03-29";"R&B";"Universal Music";0;"fair"
"JPES09260369";179842;26709;9;1;72,8;66,1;2,75;0,000219;15,7;88,8;125,041;4,72511666666667;1502,85714285714;0;9;42;0;0;46128;758356;1577614;1464;9890;"DREAMS COME TRUE";"Kessenwa Kinyoubi";"2013-02-06";"Pop";"Sony Music";0;"fair"
"CAUM71800172";61293;29561;1;1;52,3;66,4;4,07;0;35,6;9,94;145,978;3,10488333333333;138,285714285714;0;46;31;0;0;71103;626114;8598462;7435;0;"Jazz Cartier";"• GLISS";"2018-07-27";"HipHop/Rap";"Universal Music";0;"good"
"NOUM71700150";207870;497472;27;1;58;78,9;11,1;0;11,7;30,5;149,789;3,14478333333333;203,571428571429;0;78;35;0;0;245270;1261370;4731016;1637;0;"TIX feat. The Pøssy Project";"Tyven 2017";"2017-04-26";"Electro/Dance";"Universal Music";0;"excellent"
"NLG662000855";83568;33842;1;1;58,9;76;39,4;0;7,63;94,5;180,449;2,22316666666667;16,4285714285714;0;15;39;0;0;0;731810;3331096;11798;0;"Idaly";"Prime Time";"2020-11-26";"HipHop/Rap";"Universal Music";0;"excellent"
"USC4R1201096";206562;1130801;3;2;49,6;38,8;3,82;93,9;16,7;69,4;81,772;3,09088333333333;2911,71428571429;0;2424;51;225795;13600;0;238475;8209685;3590;0;"Vince Guaraldi Trio";"Linus And Lucy";"2012-01-01";"other";"Universal Music";0;"good"
"NL1CK1900004";213336;249425;8;1;61,5;38,4;2,7;0;12,1;43;83,928;2,75846666666667;77,2857142857143;0;23;45;0;0;235474;1560195;6471435;23314;0;"Suzan & Freek";"Gedeeld Door Ons";"2019-09-27";"Pop";"Sony Music";0;"excellent"
"QZDYA1800011";289729;285849;13;3;80,8;69,1;8,5;0;10,3;66,6;92,027;3,0321;82,2857142857143;0;122;50;6837385;0;10964574;19844359;136590346;978924;16411;"Manuel Turizo feat. Zion & Lennox";"No Digas Que Te Vas";"2019-08-22";"other";"Sony Music";0;"good"
"USUYG1225024";731932;3451;1;1;70,2;83,2;13,2;0;10,4;32;163,906;2,78866666666667;123,571428571429;0;31;38;0;0;22407159;2862480;16245223;156073;17785;"Jackson Wang feat. Gucci Mane";"Different Game (feat. Gucci Mane)";"2018-11-06";"Pop";"Independent";0;"fair"
"GBLFP1777744";206742;590417;9;1;72,8;80,6;18,1;0;12,9;29,7;140,053;3,64205;176,285714285714;0;106;48;0;0;1907103;5570329;28332454;194464;0;"Dave";"Game Over";"2017-11-02";"Pop";"Independent";0;"excellent"
"DETM41610280";423268;470941;8;2;87;51;30,4;0,01;8,39;32,8;109,014;3,42245;146,285714285714;0;41;37;439487;0;631169;253073;236681;87334;0;"Schwesta Ewa feat. Bonez MC";"Alles nur Show";"2018-05-30";"HipHop/Rap";"Universal Music";0;"excellent"
"JPU901900431";713385;23134865;325;1;60,6;90,1;11;0;28,9;74,8;93,012;4,58188333333333;108,285714285714;0;14;61;330150606;0;450969;2257546;3595983;2670;297437;"King Gnu";"白日";"2019-02-22";"Pop";"Sony Music";1;"fair"
"NLG661900304";433255;8236165;147;1;92,9;53,6;28,1;0;6,93;88,7;130,05;3,23851666666667;100,285714285714;0;106;46;0;0;0;415729;1329545;10751;13892;"KM feat. Frenna feat. Jonna Fraser";"Mamacita";"2019-04-19";"HipHop/Rap";"Universal Music";0;"fair"
"DEXE62000108";45144;489036;5;3;52,4;96,5;10,8;0;38,9;32,2;106,529;3,31186666666667;21,2857142857143;0;10;47;0;9;6679;1634398;3942231;143891;0;"Die Ärzte";"PLAN B";"2020-10-23";"Rock";"Independent";0;"excellent"
"DELV41900369";429070;4051056;39;3;89,9;59,9;24,8;0;7,11;80,7;91,997;2,99206666666667;79,2857142857143;0;184;52;0;49;341361;1640819;5581901;38603;0;"Trettmann feat. KitschKrieg feat. Gzuz";"Du weißt";"2019-08-02";"HipHop/Rap";"Warner Music";0;"good"
"SEBGA1900001";1052264;6859094;138;1;39,6;48,3;14,7;0,000794;9,95;17,3;75,592;2,94583333333333;112,285714285714;0;177;48;0;0;123224;2102020;7871779;1566;7247;"Victor Leksell";"Allt för mig";"2019-01-25";"HipHop/Rap";"Sony Music";0;"excellent"
"SEAMA0900392";118759;47698;2;1;64,5;71,2;3,35;0;56,2;94,6;125,004;4,44221666666667;1412,28571428571;0;202;20;0;0;0;314823;881087;535;0;"Sven-Ingvars";"Torparrock";"2009-12-07";"Pop";"Warner Music";0;"poor"
"AUUM71900935";3315;716212;2;4;64,7;39,8;2,83;10,7;14,8;32;102,029;7,20933333333333;57,2857142857143;0;142;57;0;19;2173948;14640315;58107574;550772;0;"Tame Impala";"One More Hour";"2020-02-14";"Rock";"Universal Music";0;"excellent"
"TWL111800005";111774;83292;21;1;57,7;39,3;3,91;0;11,3;21,9;135,914;4,60446666666667;158,571428571429;0;2;26;0;0;0;28667;122523;42;4657;"Under Lover";"愛情太傷人 (韓劇《藍色海洋的傳說》片尾曲)";"2018-01-27";"Pop";"Independent";0;"good"
"TWCT52003207";469311;58853;6;1;60,7;53,3;3,54;0;42,3;43,7;128,039;4,31666666666667;15,8571428571429;0;5;37;0;0;6898;296401;529024;4;0;"Pika Chiu";"說好的";"2020-12-04";"Pop";"Independent";0;"excellent"
"GBMA21969194";457477;22793;6;1;56,9;67,4;35,3;0;22,3;45,7;72,527;3,8918;99,2857142857143;1;1;23;0;0;0;92056;54919;7857;0;"Smack";"Sám Sebou / Sám Sobě";"2019-04-27";"Pop";"Independent";0;"good"
"QMCE31902022";620149;796463;2;2;75,9;56,2;14,9;0;9,79;70,6;145,139;3,15738333333333;108,285714285714;0;245;50;0;0;3370117;27534330;227308302;302139;0;"Gunna feat. Lil Baby";"Derek Fisher (feat. Lil Baby)";"2019-02-22";"HipHop/Rap";"Warner Music";0;"excellent"
"DECE72000445";426462;962565;7;3;77,6;66,3;6,48;1,96;19,7;71,5;139,969;4,01013333333333;37,4285714285714;0;37;47;1696590;115;64;485443;1605224;30826;5038;"Milonair feat. Joker Bra";"IMMA GUTE";"2020-07-02";"HipHop/Rap";"Universal Music";0;"excellent"
"USMC14250037";206560;1250204;2;2;45;20,2;3,65;0,91;12,2;72,1;88,625;2,32221666666667;23,2857142857143;0;1638;51;0;0;2152;839065;18627369;129892;22485;"Bing Crosby";"God Rest Ye Merry Gentlemen - Single Version";"1945-01-01";"other";"Universal Music";0;"fair"
"COF019000471";206769;5106;1;1;82,1;72,2;6,71;0,000189;21,3;93,8;120,094;2,8947;1607,28571428571;0;20;11;0;0;0;2042527;10638405;301961;0;"Joe Arroyo";"El Niño Dios";"2006-07-11";"Pop";"Independent";0;"excellent"
"USSM16801006";179373;41716;1;1;11,2;27,6;3,46;29,5;8,01;15;84,925;2,87111666666667;2732,57142857143;0;487;39;731200;0;274267;2581630;28049388;299816;0;"Tony Bennett";"My Favourite Things";"2004-08-24";"Pop";"Sony Music";0;"excellent"
"JPU902001558";3753671;7803673;211;1;73;98,5;4,43;1,51;19,9;96;153,921;2,65821666666667;37,7142857142857;0;7;58;0;1245;1937222;1947475;2074010;2406;6792;"NiziU";"Baby I'm a star";"2020-06-30";"Pop";"Sony Music";0;"good"
"GBBRP1768204";207882;57526;5;1;27,5;33,3;5,38;38,3;37,4;4,77;141,658;7,81978333333333;184,285714285714;1;0;29;0;0;34584;315910;3923471;14580;0;"Susanne Sundfør";"The Sound Of War";"2019-03-31";"Pop";"Warner Music";0;"excellent"
"NL4AJ2000002";3300877;44957;1;1;90,6;55,8;30,7;0;20;58,6;96,01;2,5;34,2857142857143;0;6;40;0;8;128203;507478;1581558;1276;0;"ADF Samski";"Rust Nemen";"2020-07-24";"HipHop/Rap";"Independent";0;"good"
"NLAM41900013";189215;32955;1;1;89,4;59,3;23,5;0,56;11;52,1;114,936;2,3062;113,285714285714;0;4;24;0;0;60145;403394;1496933;28114;0;"Ismo";"Zo Dichtbij";"2019-01-17";"Pop";"Independent";0;"good"
"TWD951343107";73501;57579;9;1;58,8;40,5;2,65;0;30,9;16,7;111,76;4,6754;381,285714285714;0;154;47;76272131;0;1162969;881542;1739722;975;92383;"Hebe Tien";"You Better Not Think About Me";"2013-11-29";"Soundtrack";"Independent";0;"poor"
"NOUM71700075";203643;11315;1;1;52,9;42,2;2,99;0;8,87;19,5;126,065;4,14578333333333;210,285714285714;0;491;40;0;0;27619;2060110;13941244;12681;21769;"Broiler feat. Kurt Nilsen";"Amazing";"2017-03-10";"Electro/Dance";"Universal Music";0;"good"
"CZA232001081";1035676;1242712;131;1;67,5;55,7;12,9;0;8,93;28,6;150,989;2,98926666666667;18,7142857142857;0;9;52;0;9;92775;129167;31990;1226;0;"CA$HANOVA BULHAR feat. Nik Tendo";"Dlouhý noci";"2020-11-09";"HipHop/Rap";"Warner Music";0;"excellent"
"FR10S1839983";211622;171936;6;1;92,6;71,4;10,9;0;13,1;51,4;125,036;2,75311666666667;158,285714285714;0;2;33;0;92;868137;2525390;4993369;1132855;0;"Naps";"Je suis";"2018-03-09";"HipHop/Rap";"Independent";0;"good"
"NOHEK1601020";214905;94813;8;1;64,8;79,6;3,09;0;33,8;33,8;123,975;3,53;250,571428571429;0;421;56;1066758;75;0;294117;467835;118;28258;"Stavangerkameratene";"Bare så du vett det";"2016-06-01";"Pop";"Independent";0;"excellent"
"TCADB1788957";530675;63609;29;1;70,1;70,1;27,5;0;17,5;23,6;81,502;1,85203333333333;199,571428571429;1;0;0;0;0;321690;288740;201807;9590;0;"Yzomandias";"Fabie";"2017-05-24";"Pop";"Independent";0;"good"
"USUM71711382";206809;37797;1;3;67,1;63,1;4,21;0;10,1;20,5;134,986;4,19845;180,285714285714;0;509;61;0;0;37460837;30742989;212454987;1642343;0;"KAROL G feat. Bad Bunny feat. Quavo";"Ahora Me Llama - Remix";"2017-10-05";"R&B";"Universal Music";0;"excellent"
"QZDA81918409";736535;89452;3;1;55,7;42,7;3,37;0,03;27;66,5;81,044;4,25;107,285714285714;0;7;0;0;0;97415;758053;1413802;431;8813;"Eclat Story";"Cantik";"2019-03-07";"Pop";"Independent";0;"good"
"USC4R2007925";127;7598;1;1;49,2;97,5;8,16;0;6,68;61,1;159,03;3,30911666666667;3,57142857142857;0;184;65;0;146;870544;11171734;51853148;1228695;0;"The Offspring";"Let The Bad Times Roll";"2021-02-23";"Rock";"Universal Music";0;"poor"
"PHUM71400055";206792;8068912;301;1;51,6;31;2,79;0;11,3;33;128,862;3,9894;376,571428571429;0;135;45;24592;0;0;110498;2700536;204;0;"Krissy";"We Can't Be";"2014-01-01";"Pop";"Universal Music";0;"good"
"NLRU91877002";521680;476084;17;1;85,5;73,8;15,5;0,15;9,13;71,6;105,771;2,41666666666667;140,285714285714;0;29;31;0;0;23657;25019;105451;204;0;"Paramocro feat. Boef";"Love";"2018-07-12";"Pop";"Independent";0;"good"
"PHW010501264";61812;9471811;399;1;57,9;40,8;4,19;0;11,7;46,5;126,106;3,104;790,571428571429;0;238;54;1413559;872;72857;237071;1379153;2890;0;"Sitti";"Para Sa Akin";"2007-01-16";"Electro/Dance";"Warner Music";0;"fair"
"FR6P11500950";4068;228914;27;2;87,2;36,1;6,09;0,26;10,8;48,9;100,001;3,88745;283,285714285714;1;2558;52;560412;0;511433;2626488;19655511;536634;0;"Christine and the Queens";"Tilted";"2016-01-25";"Pop";"Warner Music";0;"fair"
"IT1F71800038";210181;267803;7;1;71,2;67,7;39,2;0,01;14,4;46,5;118,193;3,32203333333333;164,285714285714;0;0;0;1122673;0;251806;679345;746624;10460;0;"Giaime feat. Andry The Hitmaker";"Cubetti di ghiaccio";"2018-01-25";"Pop";"Independent";0;"poor"
"PEZK11601002";214120;154286;31;1;61,3;51,3;16,9;0;21,8;59,4;120,272;2,6245;247,142857142857;0;63;48;9070050;0;0;2;106110;886;11787;"Orquesta Zaperoko del Callao";"La Revancha";"2016-07-08";"Pop";"Independent";0;"poor"
"GBBKS0700586";3079;3177560;340;17;55,9;17,2;2,91;0,04;10,5;9,55;77,025;3,534;685,857142857143;0;7851;76;176151320;1970;39359136;25211838;128082088;11066281;2137441;"Adele";"Make You Feel My Love";"1996-07-01";"Pop";"Independent";0;"excellent"
"DEA621700009";105353;484540;13;1;52,5;55,4;22,9;0;54,2;50;90,473;3,15708333333333;214,285714285714;0;110;18;0;0;769811;656664;1961938;190640;0;"Majoe feat. MoTrip";"Narben (feat. MoTrip)";"2017-02-06";"HipHop/Rap";"Warner Music";0;"fair"
"DKCA41803610";1414887;9736;1;1;96,8;64,5;5,84;0,000533;3,46;73,1;111,941;3,00933333333333;108,285714285714;0;10;29;0;0;0;5480;13570;0;231;"Karla Sofie";"Vild med dig";"2019-04-04";"Pop";"Independent";0;"good"
"UK8E21701302";206453;85434;8;2;63,3;95,7;7,2;0,03;32;61,8;125,07;2,7731;178,285714285714;0;78;31;0;0;17678;1146089;5670547;12950;31438;"John Gibbons feat. Ai";"Sunglasses In The Rain (feat. Ai) - Radio Edit";"2017-10-20";"Electro/Dance";"Warner Music";0;"fair"
"NOAAC1900071";140527;17755;1;1;68;86,7;7,19;0;6,45;66,7;117,012;2,71795;73,2857142857143;0;38;43;0;0;2683;211880;4037090;357;2402;"TRXD feat. Brandyn Burnette";"You & I";"2019-10-25";"Pop";"Sony Music";0;"good"
"USRC11803020";3060;31175;1;2;68,9;24,4;4;0,13;9,12;22,6;127,956;2,65828333333333;136,285714285714;0;45;40;0;0;362423;7046419;32001944;627826;0;"Lykke Li";"sex money feelings die - Recorded at Spotify Studios Stockholm";"2018-08-09";"Pop";"Independent";0;"good"
"DKCC21701302";187516;19731;2;1;86,8;86,3;13,5;0;21,7;75,3;153,943;3,01298333333333;212,428571428571;0;24;17;0;0;19125;143265;509297;2159;0;"Emil Stabil";"Onsdag";"2017-02-22";"Pop";"Independent";0;"poor"
"NOUM71900532";207898;161791;11;1;52,8;31,5;3,21;0;11,3;38,8;76,299;2,82661666666667;71,2857142857143;0;18;36;0;0;127639;135541;2009530;5464;0;"Sandra Lyng";"Julefantasi";"2019-11-01";"other";"Universal Music";0;"fair"
"USUM71805177";135326;33916702;55;19;60,6;77,5;6,71;0;10;30,7;164,02;3,80245;151,285714285714;0;1760;66;0;0;22930443;44538561;254090709;2786236;157582;"Post Malone";"Sugar Wraith";"2018-04-27";"HipHop/Rap";"Universal Music";1;"fair"
"NLS5K2000039";824818;87318;3;1;71,4;83,9;37,7;0;31,1;70,7;107,417;2,07426666666667;51,2857142857143;0;8;23;0;0;146860;385620;1380413;10354;0;"Young Ellens";"30Barz";"2020-03-26";"Pop";"Independent";0;"excellent"
"PT0JS2000001";833438;1641452;128;1;87;67,7;21,8;0,02;11,7;48,7;103,972;4,42308333333333;18,2857142857143;0;61;57;0;61;0;133675;541525;131;0;"Fumaxa feat. Richie Campbell feat. Julinho Ksd";"The City is a Jungle";"2020-11-13";"HipHop/Rap";"Sony Music";0;"fair"
"ITV951700055";217431;32523;2;1;63,1;87,1;3;0;7,47;53,9;122,978;3,28455;178,285714285714;0;19;34;5341321;0;373303;11013580;89662056;114763;93415;"Gabry Ponte feat. Sergio Sylvestre";"In the Town";"2017-10-19";"Electro/Dance";"Independent";0;"good"
"NOAJR1700035";215351;297205;16;1;77,3;67,6;3,76;0;30,8;90,4;122,999;2,79853333333333;182,285714285714;0;82;33;114349;0;91146;548956;1402480;2069;0;"Katastrofe";"Olav Thon";"2017-09-22";"Pop";"Sony Music";0;"good"
"USHR11738126";4866;37392;1;4;58,8;65,4;5,58;0;10,2;74;120,052;3,45728333333333;189,285714285714;0;169;42;2595551;0;1562873;8687904;47811232;125044;208710;"Bea Miller";"brand new eyes";"2017-08-03";"Soundtrack";"Universal Music";0;"poor"
"PLA681702153";313984;104337;12;1;72,9;75,9;6,71;0;10,2;36,2;140,009;3,42886666666667;173,285714285714;0;21;16;3080019;0;161973;659934;1575262;6904;0;"Otsochodzi";"Tel3f0ny";"2017-09-11";"Pop";"Independent";0;"fair"
"GBUM71701127";3986;1785455;42;23;50,4;65,5;5,42;0,19;36,4;26,2;99,982;4,4011;191,285714285714;0;2999;69;165145153;397;18614086;19370584;104855952;3531982;790419;"Lana Del Rey feat. The Weeknd";"Lust for Life (with The Weeknd)";"2017-04-19";"Rock";"Universal Music";0;"fair"
"FRD3G1900010";612258;793821;14;1;78,3;60,6;4,23;0;33,7;32,4;122,992;4,22311666666667;70;0;26;44;13604331;0;5254826;4133548;9276873;1299601;0;"Dadju";"Confessions";"2019-10-11";"R&B";"Universal Music";0;"fair"
"ES5151802350";207037;443170;13;1;60,6;60;9,08;0;11,6;57,3;172,147;3,6125;126,285714285714;0;94;56;13220119;147;936984;2692926;11451359;39261;147907;"Vanesa Martín";"Inventas";"2018-10-19";"Pop";"Warner Music";0;"excellent"
"FIWMA1900565";2219;174687;18;1;27,3;13,6;3,28;0;22,8;20;80,225;3,08305;69,2857142857143;0;5;14;79594;0;239179;348009;1166586;28581;0;"Elastinen";"Varpunen jouluaamuna (Vain elämää joulu)";"2019-11-22";"HipHop/Rap";"Warner Music";0;"excellent"
"SEWEE1801704";477277;1201364;30;1;72,3;71,1;3,38;0,000886;9,51;55,5;113,942;2,97333333333333;129,285714285714;0;122;44;0;0;472596;1920858;14087675;2523;4703;"Benjamin Ingrosso";"So Good so Fine When You're Messing with My Mind";"2018-09-28";"Pop";"Independent";0;"good"
"FRX281912366";213932;25643;4;1;65,4;58,7;4,55;0;34;30,6;90,012;2,93586666666667;59,2857142857143;1;6;41;0;0;31008;790077;2303476;1559;0;"Gentle Bones";"Why Do We?";"2020-01-31";"Pop";"Independent";0;"excellent"
"USUM71922072";4234;2977088;7;4;69,4;74,4;29,7;0;9,05;42,5;99,941;3,89243333333333;71,2857142857143;0;1610;69;41929846;4209;10289406;18495164;106899352;410745;860969;"Tory Lanez feat. T-Pain";"Jerry Sprunger (with T-Pain)";"2019-11-08";"R&B";"Universal Music";0;"fair"
"NLZ541700900";3958;1136305;53;2;49;90,7;10,8;0;11,6;21;132,057;2,48061666666667;179,285714285714;0;1236;35;12515508;1081;4942126;5833627;35180738;1942339;275001;"Hardwell feat. KSHMR";"Power";"2017-09-21";"Electro/Dance";"Warner Music";0;"poor"
"SEBGA1902684";1391500;1604071;52;1;63,2;73,2;3,8;0,000203;10,8;68,6;129,957;3,28461666666667;80,2857142857143;0;64;30;0;0;4678;500855;2654932;179;0;"GAMMAL";"Vackrare än dom";"2019-09-06";"Pop";"Sony Music";0;"excellent"
"DETX91500490";215499;319654;9;1;63,3;68,9;13,8;0;13;14,4;118,015;3,21911666666667;215,285714285714;0;80;39;0;0;4175967;4624519;19601164;995210;0;"Capital Bra feat. Kontra K feat. Joshi Mizu";"300 Grad";"2017-02-02";"HipHop/Rap";"Universal Music";0;"excellent"
"ITUM71800813";231074;3028442;54;1;87,9;72,2;22;0,13;21,8;44,1;131,034;3,18333333333333;132,285714285714;0;23;38;0;0;657489;2649758;8606897;16887;0;"Ernia feat. Tedua";"Bro (feat. Tedua)";"2018-09-07";"HipHop/Rap";"Universal Music";0;"good"
"PHUM71600250";271603;20387;1;1;56,9;82,3;2,71;0,7;21,5;62,3;139,988;5,34288333333333;233,285714285714;0;134;49;23312;0;29396;187503;2093094;2615;0;"Autotelic";"Laro";"2016-09-30";"Pop";"Universal Music";0;"poor"
"DKADG1200189";166946;75908;6;1;76,2;54,7;4,35;0,00017;12,2;64,9;134,9;2,84488333333333;2181,28571428571;0;41;37;0;0;0;513295;1339458;11893;1591;"Kim Larsen";"Ud I Det Blå - Remastret";"2012-05-28";"Pop";"Sony Music";0;"fair"
"JPU901702920";244969;59631;2;1;74,2;59,9;3,02;0,13;10,7;28,1;119,969;4,25333333333333;176,571428571429;0;5;36;0;0;1258129;3582665;4063872;18841;4557;"Kenshi Yonezu feat. 池田 エライザ";"Fogbound";"2017-10-17";"Pop";"Sony Music";0;"fair"
"USLD91700791";781351;43841;3;2;71,1;54,8;6,89;0,01;12;13,8;152,029;3,3792;186,285714285714;0;2228;54;7263203;68;1050733;5011579;45292232;7492;153553;"GASHI";"Disrespectful";"2017-02-28";"Pop";"Sony Music";0;"good"
"USWB10401971";2240;285092;27;2;59,9;78,5;3,09;0,34;15,1;52;140,046;3,894;838,714285714286;0;7922;76;182868992;129300;8783;3113402;29875320;42590;0;"Daniel Powter";"Bad Day";"2005-04-12";"Pop";"Warner Music";0;"excellent"
"QZAPK1700037";100586;15719;1;2;72,8;66,2;7,21;0;44,1;14,6;134,902;2,42636666666667;132,285714285714;0;194;53;0;0;1261803;6500804;10959814;288383;0;"$uicideBoy$";"WAR TIME ALL THE TIME";"2018-09-07";"HipHop/Rap";"Universal Music";0;"good"
"NLM5S1900809";4516;19065;1;2;58,4;79;5,89;0;21,3;29,1;127,972;3,98436666666667;63,7142857142857;1;313;58;0;25;16116174;24503655;194299451;6915208;12548;"Martin Garrix feat. Bonn feat. DubVision";"No Sleep (feat. Bonn) - DubVision Remix";"2019-12-30";"Electro/Dance";"Sony Music";0;"excellent"
"NOPRR1506010";207890;9971;1;1;33,2;30,1;3,06;6,77;10,9;4,1;126,185;4,0209;307,285714285714;0;260;41;0;0;26911;440556;6362100;4483;9052;"Highasakite";"Heavenly Father";"2015-04-17";"Pop";"Independent";0;"excellent"
"GBKPL1802436";596860;39233;5;1;39,7;30,9;4,19;0;6,98;20;140,537;2,92486666666667;156,285714285714;1;62;46;0;420;29343;297610;6681501;362;210298;"RuthAnne";"The Vow";"2018-03-23";"R&B";"Independent";0;"excellent"
"USBQU1900230";899906;6996;1;1;42,1;96,1;3,55;2,14;10,8;63,5;151,019;3,82155;33,2857142857143;0;23;38;0;0;109145;711951;6321793;15400;0;"Fontaines D.C.";"I Was Not Born";"2020-07-31";"Pop";"Independent";0;"good"
"MXF159700100";304;9556729;642;2;64;69,3;2,35;0,000562;9,78;69,8;97,159;5,86933333333333;1223,28571428571;0;2239;72;194315398;1405;1517487;9276587;48814777;1528613;726749;"Maná";"En El Muelle De San Blas";"1997-10-10";"Pop";"Warner Music";0;"good"
"CLPP21900017";183340;29995;1;1;83,8;55,9;6,1;0,06;19,6;75,5;125,064;3,12045;61,2857142857143;0;24;42;0;0;495527;782953;5051813;84431;0;"Francisca Valenzuela";"Tómame";"2020-01-17";"Pop";"Sony Music";0;"excellent"
"SEBGA2000372";1369378;1873991;37;1;56,5;59;38,5;0;13,3;35;93,487;2,80221666666667;44,2857142857143;0;86;48;143110;0;247132;1031379;3079393;3211;1144;"Einár";"Welcome To Sweden";"2020-05-08";"HipHop/Rap";"Sony Music";0;"excellent"
"USUG11903400";209405;13092;1;1;44,7;40;2,85;0,000409;15,3;16,4;75,959;3,8605;77,5714285714286;0;133;55;0;0;423514;6328471;46652434;7833;0;"FLETCHER";"I Fall Apart - Recorded At Electric Lady Studios NYC";"2019-09-25";"Pop";"Universal Music";0;"excellent"
"JPCO01900130";282952;50250;6;1;42,5;79,5;3,69;0,000171;15,6;33,6;150,14;4,36245;110,285714285714;0;11;35;0;0;265516;109819;470026;3160;2764;"KOHH feat. Taka";"I Want a Billion";"2019-02-07";"Pop";"Independent";0;"fair"
"NOAPI1791619";650699;16657;1;1;72,6;62,1;15,3;0,000282;18,1;50,6;96,01;3,06033333333333;197,571428571429;1;33;22;0;0;0;21859;466543;6;0;"Zeana feat. Felicia Aveklew";"Ingen lek med mig";"2017-06-06";"Pop";"Independent";0;"fair"
"USUS10800243";2716;94009;3;1;88,8;66,6;16,3;0,16;5,55;46,4;125,993;3,84555;668;0;422;53;0;9113;11738;703337;2796796;2545;0;"Enur feat. Natasja";"Calabria 2008";"2009-12-15";"Pop";"Independent";0;"good"
"FRX281968930";211622;403323;7;1;93,4;49,8;19,7;0;3,07;62,2;113,972;2,77133333333333;55,2857142857143;0;34;51;18856629;337;868137;2525390;4993369;1132855;35176;"Naps feat. Soolking feat. Kliffzivziv";"Poropop";"2020-02-28";"HipHop/Rap";"Independent";0;"fair"
"CZUM72000162";530674;4344;1;1;84,9;62,3;19,1;0,00066;9,46;45,5;145,005;2,56551666666667;53,2857142857143;0;0;20;0;0;0;61510;10718;2443;0;"Karlo";"Chingachgook";"2020-03-12";"HipHop/Rap";"Universal Music";0;"fair"
"DKABA1104118";166946;255292;14;1;83,8;59,3;5,63;1,39;3,89;67,4;122,785;3,76955;1972,57142857143;0;113;43;0;111;0;513295;1339458;11893;0;"Kim Larsen";"Haveje";"2012-04-02";"Pop";"Warner Music";0;"good"
"BXSMW1701062";744638;8339574;100;2;82,6;61,8;3,62;0,000185;9,51;73,5;130,068;3,7673;220;0;37;48;0;4263;73;1435418;16276772;96202;337355;"MC's Jhowzinho & Kadinho";"Agora vai sentar";"2018-11-03";"other";"Warner Music";0;"good"
"USUM71607500";1341;30988944;235;6;74,5;66;8,78;0;10,8;93,4;95,154;2,79088333333333;201,285714285714;0;1432;59;46149295;0;4279449;10811712;59169400;1344725;410962;"Juanes";"Fuego";"2016-10-07";"Pop";"Universal Music";1;"fair"
"QZHN51990661";400651;5988283;137;1;86,4;66,3;32,6;0,000189;14;88,3;124,055;2,48468333333333;77,2857142857143;0;23;44;0;0;2;683902;1874825;23591;0;"Henkie T feat. JoeyAK";"Snelle Jongen Dunne Jasje";"2019-09-26";"Pop";"Independent";0;"poor"
